VehicleNumber,Line,Brigade,Stop,DiffTime,DiffDist,BusLat,BusLon
1010,219,3,2148_04,7,0.009950423900375378,52.2228616,21.1022076
1010,219,3,2148_06,12,0.0038379297738826553,52.223447,21.1002993
1010,219,3,2147_02,22,0.0065640191838545045,52.2242771,21.0966345
1010,219,3,2269_02,7,0.0021190828562361774,52.2210706,21.0969621
1010,219,3,2421_01,42,0.001879469178706481,52.2167683,21.1094586
1010,219,3,2386_02,10,0.003911504215113689,52.213363,21.1129318
1010,219,3,2387_02,46,0.009973756665652332,52.214963,21.1203875
1010,219,3,2188_04,42,0.0027848440540070704,52.2142528,21.1338543
1010,219,3,2264_01,2916,0.008254447389578042,52.2141393,21.1423986
1010,219,3,2264_02,11,0.004350544291765709,52.2140995,21.1440046
1010,219,3,2265_02,6,0.0031360274759519814,52.2139935,21.1526528
1010,219,3,2371_01,8,0.004606865990202011,52.198207,21.1692651
1010,219,3,2402_01,41,0.001910241892346392,52.1908336,21.150729
1010,219,3,2194_01,46,0.0057153542889095185,52.1897801,21.140796
1014,213,5,2148_04,7,0.00822869177137391,52.2228741,21.1022845
1014,213,5,2043_05,3173,0.008193038961952274,52.1838013,21.1904585
1014,213,5,2177_01,3070,0.0021470543812240122,52.1833776,21.195921
1014,213,5,2375_01,2333,0.00509932008559553,52.1786605,21.2339588
1044,107,8,3079_04,16,0.001947698528968671,52.1933317,21.0851567
1044,107,8,3090_02,3,0.009282568061359252,52.19201,21.0679017
1044,107,8,3089_02,0,0.006647786952611119,52.1926133,21.0624333
1044,107,8,3062_02,12,0.006709364958640443,52.193095,21.0582933
1044,107,8,7033_03,2710,0.0056350112868336156,52.2302817,21.0165983
1046,107,4,5157_03,763,0.004781231491045594,52.24447,20.9792117
1046,107,4,7015_01,3,0.007894367967896715,52.23866,21.005965
1046,107,4,7014_01,0,0.007900563063316572,52.2363133,21.0077533
1046,107,4,7033_03,27,0.007587884726885133,52.230305,21.0165967
1046,107,4,7034_01,6,0.005621896087109876,52.2282117,21.01764
1046,107,4,3084_54,2471,0.008345571688514871,52.205746,21.039079
1052,228,3,4008_05,93,0.007576157310036348,52.197165,20.9631417
1052,228,3,4009_03,58,0.009813835393901578,52.195118,20.965283
1052,228,3,4304_01,51,0.003353212443436438,52.19327,20.973135
1052,228,3,4035_01,16,0.004525633514078975,52.1907517,20.98099
1052,228,3,4036_01,28,0.0006174066410243476,52.1885367,20.9802267
1052,228,3,4037_02,151,0.005548776141686459,52.184064,20.979144
1052,228,3,4102_02,23,0.006707939667953637,52.2047317,20.9236717
1052,228,3,4103_01,2811,0.008717540748998854,52.207165,20.9250383
1052,228,3,4103_02,19,0.005835022351222433,52.2081733,20.92485
1052,228,3,4225_02,32,0.003515877499870511,52.20975,20.9201483
1052,228,3,4356_01,45,0.004336278871607802,52.21288,20.9221533
1052,228,3,4225_03,57,0.001009599041384864,52.2103067,20.91985
1052,228,3,4213_51,19,0.0028132316437722293,52.2086683,20.913125
1052,228,3,4214_04,16,0.00924983699883927,52.206355,20.914505
1052,228,3,4216_02,59,0.003987656665374092,52.200915,20.8961167
1052,228,3,4216_03,214,0.005071484622558513,52.2004033,20.8929883
1054,228,1,4216_03,7,0.005651212412868309,52.200318,20.893055
1054,228,1,4215_01,7,0.00746209698408,52.203116,20.904789
1054,228,1,4214_53,47,0.0033867883802924086,52.206923,20.914776
1054,228,1,4213_51,3386,0.006635706627923147,52.208615,20.913039
1054,228,1,4008_05,3,0.005994208297399488,52.197175,20.963113
1054,228,1,4304_02,662,0.0049713642769257955,52.193325,20.97293
1059,208,591,4005_10,9,0.0008998506484588841,52.2102767,20.9755767
1059,208,591,4006_02,33,0.005472911713702945,52.2054683,20.9714316
1059,208,591,4007_02,46,0.009615119772650275,52.20321,20.9694133
1059,208,591,4310_02,1675,0.0027095558723706815,52.2017133,20.96462
1059,208,591,4311_02,1688,0.009732818163640338,52.2021117,20.9562317
1059,208,591,4312_02,1644,0.0027910304443522042,52.2028866,20.9492816
1059,208,591,4047_03,1744,0.007656934330462566,52.2056233,20.94336
1059,208,591,4045_03,1519,0.009842967075123658,52.2157783,20.9621516
1059,208,591,4154_01,1560,0.008126533744857643,52.2136916,20.9691133
1059,208,591,4311_01,1718,0.009203386168478702,52.2020817,20.95647
1059,208,591,4046_01,1673,0.009671817654185276,52.210355,20.9501917
1110,173,2,2065_01,36,0.0035279344205799276,52.241044,21.1612636
1110,173,2,2064_01,15,0.002542568935390301,52.239768,21.1550881
1110,173,2,2062_01,12,0.001612396135293059,52.2383263,21.147631
1110,173,2,2061_01,2,0.004175371264799481,52.2374206,21.143005
1110,173,2,2059_04,3407,0.004254855864016225,52.2412505,21.1361998
1110,173,2,2008_08,7,0.009431395081581351,52.2457808,21.0845773
1110,173,2,2117_02,0,0.0025725790048172124,52.2503093,21.0673443
1110,173,2,2120_06,583,0.0072748135822651135,52.2503408,21.0529358
1110,173,2,2413_04,3,0.007379761487877579,52.2501703,21.0715036
1200,218,2,3007_02,8,0.005603526331496144,52.1908,21.0247
1200,218,2,3114_06,3,0.004440738642412294,52.189121,21.016132
1200,218,2,3240_06,49,0.006701974402858053,52.188995,21.000931
1200,218,2,3258_02,50,0.0021659227420989455,52.188889,20.995989
1200,218,2,3260_02,35,0.007281358038144751,52.18552,20.992094
1200,218,2,3409_01,29,0.008941316446463435,52.184879,20.988646
1200,218,2,3410_03,13,0.008051918230183305,52.183136,20.989368
1200,218,2,3411_01,21,0.005921425898056575,52.183224,20.993696
1200,218,2,3242_06,1874,0.009242445579800657,52.1833209,21.0014587
1200,218,2,3242_01,7,0.002522458086234679,52.1826794,21.0019502
1200,218,2,3113_03,0,0.003714722616380183,52.179893,21.015129
1200,218,2,3009_16,9,0.007122369686531328,52.179753,21.024275
1200,218,2,3240_05,17,0.00988018067001947,52.188816,21.003183
1413,119,2,2034_01,6,0.009488247979545061,52.210121,21.205743
1413,119,2,2033_01,3,0.0024432561207915716,52.2087162,21.2000006
1422,183,4,2008_15,11,0.007516631134641202,52.244656,21.087198
1422,183,4,2010_02,11,0.005111247461192173,52.2435,21.096132
1422,183,4,2011_02,11,0.0030143392483381547,52.242535,21.100712
1422,183,4,2068_01,30,0.009043762648806896,52.247993,21.143393
1422,183,4,2277_04,831,0.007247436520374627,52.245918,21.189362
1422,183,4,2379_01,35,0.009822594637851892,52.238678,21.191746
1422,183,4,2068_02,3256,0.004757972067372744,52.247829,21.143211
1422,183,4,2067_01,46,0.004413960599346003,52.243488,21.137556
1428,153,3,2070_06,28,0.0033155213753261097,52.257832,21.159676
1428,153,3,2083_02,7,0.005871134534503963,52.259186,21.161909
1428,153,3,2090_02,11,0.008914065090238035,52.263767,21.156843
1428,153,3,2091_02,6,0.004607573511549917,52.267799,21.153313
1428,153,3,2092_02,22,0.005471061696983113,52.270271,21.150473
1428,153,3,2093_02,14,0.0023058603015195544,52.271687,21.153658
1428,153,3,2094_02,27,0.002867921858799307,52.273121,21.157972
1428,153,3,2094_01,3,0.0003018640382190511,52.273273,21.158342
1428,153,3,2095_02,2612,0.0049779143391703974,52.274845,21.163183
1428,153,3,2220_01,11,0.004588324126926571,52.276875,21.170372
1428,153,3,2095_01,2676,0.0051428689451307125,52.274582,21.162205
1428,153,3,2092_01,2662,0.007372965360251109,52.269833,21.150932
1428,153,3,2090_01,1059,0.008828838654651897,52.263313,21.157162
1428,153,3,2441_01,1150,0.0011478467008889772,52.2604856,21.1602822
1428,153,3,2083_01,2641,0.006449305745421352,52.258835,21.161024
1428,153,3,2086_02,9,0.007028106556804617,52.2568274,21.177103
1428,153,3,2085_01,0,0.0054119538590891095,52.2569469,21.1719385
1428,153,3,2084_01,4,0.007713140132868511,52.257057,21.166384
1428,153,3,2420_01,11,0.0010370821108914902,52.285378,21.172638
1429,183,2,2379_01,4,0.0022082062662156896,52.238754,21.191748
1429,183,2,2070_02,3577,0.008230957933846142,52.255798,21.156895
1429,183,2,2070_01,5,0.004645497527012212,52.255352,21.155737
1429,183,2,2067_01,2,0.0035776393345535204,52.2434929,21.1376584
1430,117,2,7002_14,0,0.0019560303388649557,52.229584,21.005119
1430,117,2,7002_11,38,0.004345150559823542,52.229942,21.004406
1430,117,2,7003_01,72,0.003844640042089187,52.234779,21.035822
1430,117,2,2131_02,71,0.008493669488878763,52.237724,21.050602
1430,117,2,2153_01,49,0.004260383356601586,52.234493,21.053942
1430,117,2,2253_01,29,0.004060537938475195,52.231144,21.056053
1430,117,2,2152_02,2920,0.008930909971197594,52.229439,21.057262
1430,117,2,2152_01,18,0.004116466645729246,52.228634,21.057774
1430,117,2,2144_01,11,0.005799136008917781,52.226078,21.078659
1430,117,2,2145_04,14,0.0011397250113041612,52.225288,21.08363
1430,117,2,2313_04,53,0.001471144651685888,52.221745,21.092304
1430,117,2,2269_02,26,0.005178287559950874,52.221111,21.097021
1430,117,2,2148_01,653,0.007400567404553132,52.222206,21.102274
1430,117,2,2148_07,10,0.0010032747638073088,52.22237,21.100531
1430,117,2,2269_01,23,0.003218476135142186,52.221188,21.097305
1430,117,2,2313_03,3,0.0008828638278717381,52.222244,21.089985
1430,117,2,2252_01,8,0.0031164370936174373,52.222816,21.08692
1537,118,2,7006_14,815,0.00837207112863137,52.2192733,21.0156333
1537,118,2,7011_08,3556,0.008712414520800576,52.2229217,21.0164267
1537,118,2,7011_04,2069,0.0018185016252610948,52.2234667,21.0171117
1537,118,2,7038_03,3535,0.008517990767456086,52.22389,21.0232883
1537,118,2,7066_01,3446,0.005587731683786642,52.2304167,21.0337633
1537,118,2,7061_02,3393,0.00824335971566448,52.2416467,21.0250733
1537,118,2,7059_02,3444,0.006503937650885726,52.2461067,21.0197483
1537,118,2,7058_01,3318,0.009950421344509386,52.2468233,21.0205533
1537,118,2,7061_01,3344,0.004086777142642688,52.2421183,21.02433
1537,118,2,7062_01,3326,0.006403417088880047,52.2394317,21.027045
1537,118,2,7063_01,3306,0.007968533592764447,52.2363883,21.03097
1537,118,2,7064_02,2240,0.0038142838651690314,52.2350167,21.0331533
1537,118,2,7064_01,3304,0.002597293384123668,52.234775,21.033515
1537,118,2,7065_02,3255,0.0020874246034558058,52.2318867,21.036405
1537,118,2,7069_04,3264,0.005167209570996305,52.2302117,21.029595
1537,118,2,7040_01,3334,0.006594762869157066,52.22692,21.0233217
1537,118,2,7035_02,3326,0.0044960309071115385,52.2237367,21.0211033
1537,118,2,7011_01,3473,0.009699139757220277,52.222245,21.0158267
1537,118,2,7006_09,3531,0.002402785586251142,52.2194767,21.01543
1542,181,2,6077_01,36,0.005766639390008028,52.274496,20.981598
1542,181,2,6076_01,49,0.008436640609858777,52.272714,20.983135
1542,181,2,6003_18,309,0.009070100300297548,52.269425,20.9863017
1542,181,2,6011_01,2308,0.0098647143607649,52.289241,20.950623
1542,181,2,6073_01,1168,0.009200592183051328,52.31117,20.9158317
1542,181,2,6069_01,808,0.003667699725262689,52.299418,20.903711
1542,181,2,6069_03,648,0.009045149809290111,52.297291,20.900216
1805,156,1,1146_01,40,0.0040437386865757804,52.2922385,21.0466565
1805,156,1,1147_03,55,0.0005138735404572543,52.2920118,21.0414463
1805,156,1,1156_01,100,0.002272878957079115,52.288543,21.0349771
1805,156,1,1083_01,25,0.005341255562655801,52.288064,21.029672
1805,156,1,6059_23,96,0.007308333394966911,52.290689,20.9280085
1917,222,3,7101_01,2,0.008349016448151803,52.244747,21.005009
1917,222,3,3232_03,1826,0.00879850547457442,52.193073,21.014236
1917,222,3,3233_01,1730,0.007269571807961075,52.192566,21.011131
1917,222,3,3256_01,1020,0.006070790040418855,52.1914,20.9955
2000,165,2,3104_01,3,0.004795537778728491,52.1582849,21.0023387
2000,165,2,3289_02,3511,0.0028091419645354192,52.156303,20.997982
2000,165,2,3343_03,3502,0.000818648934167255,52.155258,20.994543
2000,165,2,3271_04,3521,0.005408902668900713,52.158058,20.992113
2000,165,2,3270_02,3536,0.0011398741009925773,52.159504,20.992418
2000,165,2,3269_02,3537,0.004370797090703765,52.163601,20.992371
2000,165,2,3268_02,1247,0.006581764130984709,52.167076,20.993109
2000,165,2,3244_02,3416,0.007817731679697376,52.176334,21.002693
2000,165,2,3243_01,3363,0.004805158424252708,52.1778784,21.0039184
2000,165,2,3249_03,3330,0.00733881539708185,52.178112,21.007982
2000,165,2,3113_03,3386,0.007773180520361916,52.179928,21.015236
2000,165,2,3009_16,6,0.005685100486287257,52.1797146,21.0242355
2000,165,2,3249_02,3532,0.009660595150884311,52.177998,21.006111
2000,165,2,3243_05,3508,0.007493059430716519,52.176842,21.002142
2000,165,2,3265_02,1538,0.005815820823621736,52.172905,20.999529
2000,165,2,3265_01,3555,0.005137193860956861,52.172047,20.998997
2000,165,2,3267_01,3525,0.008058351717234563,52.169338,20.996347
2000,165,2,3268_01,3505,0.009452553018258774,52.166969,20.992966
2000,165,2,3270_01,3512,0.0060033381479003755,52.159786,20.992371
2000,165,2,3271_03,3518,0.009980866043969763,52.157139,20.990688
2000,165,2,3343_01,3522,0.009958602998966299,52.15617,20.995804
2004,402,1,3251_04,870,0.00993549420189785,52.1790179,20.9936082
2004,402,1,3250_01,3,0.007829276400341905,52.178795,20.998423
2004,402,1,3243_01,2,0.006190598989571661,52.177879,21.003939
2004,402,1,3011_05,12,0.0046203649665430046,52.1730647,21.0210147
2022,174,371,3232_02,2623,0.008722723337046153,52.193728,21.014794
2022,174,371,3230_02,1922,0.006046927331880461,52.1997977,21.0119947
2022,174,371,7094_02,1768,0.007006605506819477,52.213585,21.006418
2022,174,371,3228_01,3026,0.00796984132948908,52.208649,21.007561
2022,174,371,3114_02,7,0.006006073633192867,52.189651,21.016914
2026,165,3,3009_16,8,0.005534729629996176,52.1797587,21.0242499
2026,165,3,3009_08,2,0.007571558529932085,52.180008,21.020182
2026,165,3,3113_04,3576,0.004999237804320928,52.179794,21.013107
2026,165,3,3249_02,19,0.0031183241678782747,52.178062,21.00626
2026,165,3,3243_05,27,0.0074900486946680896,52.17672,21.002234
2026,165,3,3265_01,50,0.006063018324628008,52.172142,20.999043
2026,165,3,3267_01,43,0.004078681930798339,52.169388,20.996363
2026,165,3,3268_02,81,0.003536355919712515,52.167091,20.9931496
2026,165,3,3268_01,33,0.00820484776526807,52.1669814,20.9929855
2026,165,3,3269_02,1237,0.009716897198205201,52.163498,20.992266
2026,165,3,3269_01,4,0.0065153681240219495,52.162361,20.992323
2026,165,3,3104_01,2,0.0010554522030578933,52.1582409,21.0023844
2026,165,3,3270_02,88,0.0026695499116543933,52.159519,20.992409
2026,165,3,3267_02,56,0.003291810936496976,52.1700862,20.9979154
2026,165,3,3265_02,55,0.005277913271329876,52.1728341,20.9995779
2026,165,3,3244_02,46,0.00508706908057061,52.176304,21.002676
2026,165,3,3243_01,4,0.003419299085078166,52.177841,21.003826
2026,165,3,3249_03,3554,0.004245100699500762,52.178055,21.007948
2026,165,3,3113_03,3584,0.003921474715648474,52.179844,21.015133
2027,525,1,2032_01,11,0.004254734724816592,52.2082619,21.1966427
2208,177,3,4342_54,8,0.004917038377576712,52.192337,20.868664
2208,177,3,4305_01,3512,0.004497461867304896,52.205734,20.884451
2208,177,3,5050_53,3,0.003518898428311554,52.239166,20.900948
2225,188,5,2259_01,10,0.006093861713683331,52.2402192,21.1286869
2225,188,5,4040_71,153,0.007845095579145058,52.169403,20.978228
2230,517,3,4221_03,6,0.001935707716958008,52.19091,20.861761
2250,523,10,5055_07,7,0.006392986473888554,52.2584586,20.8983535
2250,523,10,5055_01,9,0.005454643646076361,52.257923,20.899982
2250,523,10,5110_01,8,0.003051247100438472,52.255035,20.905848
2250,523,10,5063_01,6,0.0007161345714778194,52.25169,20.912519
3424,735,62,1323_03,7,0.006104605233323245,52.4537771,21.0116651
3424,735,62,1272_01,17,0.008394672696063771,52.4304713,21.0305421
3424,735,62,1270_01,4,0.00807689581615908,52.421778,21.0353488
3429,102,547,2108_04,8,0.006424580586073931,52.2485396,21.1074011
3429,102,547,2110_01,3,0.007830371322182044,52.2484355,21.0968458
3429,102,547,2113_04,2858,0.008953398989376504,52.2503126,21.0851683
3429,102,547,2121_02,2693,0.006159125760409546,52.2526293,21.084052
3429,102,547,2122_02,2573,0.009661600793499026,52.2526941,21.079342
3429,102,547,1231_07,58,0.009040576019980697,52.2421713,21.0420675
3429,102,547,2001_04,28,0.007024811744680374,52.2473498,21.0483706
3429,102,547,2002_01,2983,0.008034292867608973,52.2474955,21.0512815
3429,102,547,2002_06,8,0.009777767443055111,52.2480748,21.052269
3429,102,547,2413_03,2338,0.003151119992951007,52.2503996,21.0693165
3454,738,2,1680_01,46,0.009608136334753976,52.4035721,21.1960453
4214,255,1,5011_10,5,0.0034533580068940826,52.225281,20.931053
4214,255,1,5021_06,1940,0.005010711979692836,52.223907,20.929611
4214,255,1,5204_01,47,0.004225701562595005,52.223717,20.941969
4214,255,1,5044_01,56,0.007162708515914064,52.227505,20.952812
4214,255,1,5042_01,39,0.004732244707536289,52.228607,20.970661
4214,255,1,5040_02,3,0.00681875218453053,52.230175,20.982548
4214,255,1,5041_02,9,0.003974421755092568,52.22958,20.978954
4214,255,1,5042_02,10,0.0049651608929421965,52.228836,20.968441
4214,255,1,5043_02,29,0.00026079238780321183,52.228043,20.956085
4214,255,1,5203_02,3535,0.009566126522823914,52.224937,20.94585
4214,255,1,5205_52,3549,0.006251411987854944,52.222519,20.938004
4214,255,1,5205_01,2029,0.006385095594769249,52.222332,20.937508
4214,255,1,5206_52,3536,0.0023468151254477736,52.22205,20.930702
4223,122,679,6082_06,24,0.009871753550776387,52.2898379,20.9764852
4225,178,7,4284_04,46,0.006079596794457603,52.1856134,20.8958599
4225,178,7,4284_01,32,0.0037662288036554355,52.1867371,20.8964124
4225,178,7,4336_01,39,0.0013411645883838123,52.1889,20.898529
4225,178,7,4283_01,57,0.005276716880399603,52.189148,20.90391
4225,178,7,4283_03,38,0.0028717263416767505,52.188946,20.906073
4225,178,7,4094_01,90,0.004908531311329692,52.192947,20.908823
4225,178,7,4093_01,90,0.0014249121293884771,52.1955827,20.9106289
4225,178,7,4092_02,64,0.006380648800293286,52.2001407,20.9145451
4225,178,7,4214_02,30,0.008605674921583194,52.205215,20.916243
4225,178,7,4101_03,38,0.0028123542985353635,52.203423,20.926117
4225,178,7,4048_01,10,0.002566258770974722,52.2016161,20.9371215
4225,178,7,4047_01,2,0.0024699017663753348,52.205738,20.943211
4225,178,7,5096_02,3,0.0035165420550192714,52.224178,20.958284
4225,178,7,5040_09,499,0.002177960804302712,52.2293867,20.9804634
4225,178,7,5040_02,2,0.008719550054062651,52.2301001,20.9823969
4225,178,7,5041_02,4,0.0016803918864642085,52.229599,20.978975
4225,178,7,5042_02,3,0.0034072118494665707,52.228828,20.968319
4225,178,7,5043_05,27,0.008230191123156788,52.227158,20.957048
4225,178,7,5096_01,30,0.004225956227800486,52.222881,20.958096
4225,178,7,4045_02,20,0.007716515315975487,52.216022,20.959244
4240,714,2,5034_71,668,0.004720882733129476,52.237862,20.913826
4240,714,2,5142_01,2786,0.008205784487784806,52.240307,20.886084
4240,714,2,5018_01,2477,0.00955046878157777,52.2468389,20.8836987
4240,714,2,5147_01,2251,0.0051171449792988,52.249195,20.873192
4240,714,2,6225_02,33,0.003726080381652844,52.2662005,20.8095117
4240,714,2,6107_01,104,0.007029665643032597,52.269436,20.814266
4307,702,1,2247_01,93,0.008874008821254591,52.2099192,21.1334064
4307,702,1,2189_01,108,0.007274900500319222,52.2058039,21.1339306
4307,702,1,2190_01,112,0.007429897685613682,52.2029152,21.1342904
4307,702,1,2192_01,120,0.007909912171569567,52.1962012,21.1363414
4307,702,1,2194_01,80,0.009558935869727826,52.1897347,21.1407936
4307,702,1,2195_01,81,0.003991791212165463,52.1853462,21.1441842
4307,702,1,2196_01,52,0.006664356022344234,52.1807596,21.1484282
4307,702,1,2197_01,32,0.0051352533877682,52.1753692,21.1534022
4307,702,1,2198_01,8,0.009818346306086571,52.1719731,21.1547877
4307,702,1,2459_01,12,0.009590356907758802,52.1691974,21.1565214
4307,702,1,2199_01,52,0.008885419736480013,52.1643881,21.1602281
4307,702,1,2201_01,71,0.0061227660410277844,52.1598039,21.1704472
4307,702,1,2453_01,75,0.004605177333834626,52.1579436,21.1746307
4307,702,1,2055_01,54,0.0009854606279952238,52.1551157,21.1830444
4307,702,1,2057_01,96,0.004995139189524117,52.1495502,21.1886924
4307,702,1,2223_01,87,0.006052239985476513,52.1446516,21.1898039
4307,702,1,2224_01,94,0.009526548796968242,52.1364069,21.191782
4307,702,1,2226_01,125,0.005860457648515647,52.1277206,21.1975116
4307,702,1,2227_01,141,0.006481178570887898,52.1232186,21.2010761
4307,702,1,2229_01,180,0.008930361958473881,52.1135634,21.2147534
4307,702,1,2231_02,161,0.005385468951595351,52.1059417,21.2349884
4307,702,1,2232_04,182,0.006023764154091372,52.1056904,21.2462201
4307,702,1,2254_02,171,0.007728369532528037,52.1021905,21.2474529
4307,702,1,2240_02,120,0.009673529429378571,52.0995995,21.2496284
4307,702,1,2861_01,144,0.0022792304811569213,52.1016836,21.2595121
4307,702,1,2239_02,77,0.0013044898224609791,52.1038197,21.2650676
4307,702,1,2802_01,3043,0.009845705300043911,52.1055266,21.2637155
4307,702,1,2358_02,1593,0.0059311691071019445,52.1080747,21.2628612
4329,146,1,2052_04,8,0.006140100458792404,52.1594664,21.2046692
4329,146,1,2214_02,1,0.0035353049402914527,52.1762039,21.1453582
4329,146,1,2213_02,2,0.0014093481428642093,52.1788912,21.139667
4329,146,1,2212_02,22,0.005336917351838111,52.1846464,21.1319019
4329,146,1,2211_02,23,0.0019691733544151897,52.1879246,21.1277189
4329,146,1,2210_02,24,0.0017052241773357743,52.1924837,21.1226947
4329,146,1,2209_02,28,0.0019356439923348561,52.1998141,21.1180792
4329,146,1,2206_02,43,0.00047124232125250195,52.2124635,21.1044319
4329,146,1,2205_02,53,0.006647628112668015,52.2176151,21.0973697
4329,146,1,2204_02,44,0.0009016057729175416,52.2215221,21.0801014
4329,146,1,2202_02,89,0.009591383120320984,52.2223312,21.0637057
4329,146,1,2151_02,84,0.002656229621134299,52.2266875,21.0593299
4329,146,1,2153_02,51,0.00684068938335146,52.2353155,21.0534582
4329,146,1,1231_02,17,0.008199438986040428,52.2460846,21.0433046
4331,129,2,4217_21,0,0.0008335976792301111,52.1953744,20.8826901
4331,129,2,5100_01,2589,0.008162265971643776,52.2358027,20.9387245
4339,178,2,4284_04,9,0.008946570249960536,52.1856355,20.8959309
4339,178,2,4336_01,3,0.0012349412045879582,52.1889211,20.8985394
4339,178,2,4283_01,23,0.007072095750491604,52.189173,20.9039587
4339,178,2,4283_03,28,0.002468698918111282,52.1889677,20.9060477
4339,178,2,4094_01,59,0.006634625980066556,52.1929822,20.9087987
4339,178,2,4093_01,97,0.005537393978157714,52.1956294,20.9106375
4339,178,2,4092_02,51,0.0049545952200850925,52.2002415,20.9145307
4339,178,2,4214_02,17,0.0017258101131800618,52.2051816,20.9161579
4339,178,2,4199_01,9,0.004990863019080055,52.2044324,20.9214992
4339,178,2,4101_03,2,0.001904989579393036,52.2034332,20.9261157
4339,178,2,4048_01,7,0.004955928447349345,52.2015864,20.9371019
4408,170,3,1006_09,60,0.009229429832064194,52.262489,21.021845
4408,170,3,1005_06,81,0.0070532862441002805,52.259907,21.028568
4408,170,3,1005_08,98,0.008140307517171657,52.261047,21.030813
4408,170,3,1066_01,90,0.00935236442185529,52.258377,21.034637
4408,170,3,1689_01,52,0.009259656669250303,52.272114,21.083508
4408,170,3,1506_84,38,0.004802640866159437,52.273617,21.085247
4408,170,3,1481_82,39,0.006906150349545873,52.275845,21.082626
4408,170,3,1482_01,70,0.008416854272771055,52.277264,21.080494
4408,170,3,1481_01,70,0.005308063229662751,52.274952,21.083521
4408,170,3,1051_01,22,0.004892158954034018,52.27095,21.093811
4408,170,3,1050_01,17,0.0040804844477221715,52.273521,21.091171
4408,170,3,1506_01,77,0.007825464257564778,52.272762,21.084909
4408,170,3,1047_02,3574,0.009170585697475713,52.268177,21.074171
4415,240,2,1240_03,11,0.009308437235572878,52.338253,21.118881
4415,240,2,1249_01,4,0.000697620922952887,52.329102,21.109921
4415,240,2,1352_01,0,0.007846363244379909,52.320145,21.102478
4415,240,2,1237_03,60,0.004227244891513291,52.318417,21.099352
4415,240,2,1320_01,28,0.007424200542083348,52.320507,21.093357
4415,240,2,1331_01,20,0.008757724881225675,52.321854,21.08532
4415,240,2,1202_01,11,0.004050209179513237,52.322456,21.078588
4415,240,2,1463_01,26,0.006322180542256177,52.322231,21.074368
4415,240,2,1525_01,47,0.005539547800561572,52.320248,21.066599
4415,240,2,1181_01,49,0.002198446965466682,52.317173,21.067219
4415,240,2,1524_02,1202,0.0068664739060422435,52.3148,21.066935
4415,240,2,1557_01,50,0.00484098477333282,52.312492,21.065428
4415,240,2,1180_01,42,0.009953725591833615,52.311138,21.063433
4415,240,2,1280_01,45,0.005940028994634093,52.309433,21.061825
4415,240,2,1179_01,42,0.002670454189536122,52.30294,21.059135
4429,123,2,2120_04,1,0.0023805209139493855,52.250233,21.052464
4429,123,2,2120_14,6,0.0053405238609953954,52.250423,21.054476
4429,123,2,2118_02,10,0.0022900847086018195,52.251793,21.065958
4429,123,2,2117_02,3,0.005179189791693375,52.250366,21.067389
5215,719,1,5034_71,9,0.009852932934709024,52.2379039,20.9138591
5215,719,1,6157_02,3188,0.009658798340816135,52.2557183,20.7185314
5215,719,1,6161_02,2479,0.00945829455882021,52.2633547,20.6657193
